,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,max_bytes_for_level_multiplier,block_size,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger
344,89,6,126586618,8,27,11.472638472914696,68793,234,408,779
345,1,9,130000000,90,26,5.0,88396,256,866,1
346,187,5,130000000,93,32,11.77200246867717,1,196,1024,1024
347,117,8,11758246,60,10,11.181577639654279,271803,92,360,726
348,256,4,130000000,100,32,7.555423081245371,151589,211,658,1
349,65,8,130000000,128,24,5.0,110204,256,1024,1
350,227,4,114272675,58,9,8.66451053880155,48733,29,350,160
351,189,2,67036456,124,12,8.023849409073591,389236,41,933,436
352,221,4,130000000,71,32,9.200529464959999,101689,256,1024,787
353,256,9,130000000,128,32,15.0,86554,1,954,1024
354,223,4,130000000,128,13,12.312426165208308,114726,203,1024,772
355,46,9,110762671,58,29,11.182408541612347,144571,130,641,597
356,186,8,119307209,48,7,14.307574108242989,491329,235,271,845
357,188,7,130000000,128,32,8.60248722976478,100211,1,1024,744
358,167,6,115610295,109,3,8.175253784283996,272691,41,443,101
359,1,3,130000000,103,32,7.660088645332983,1,256,377,1
360,239,6,123096508,124,17,5.882002720609307,226784,16,713,962
361,201,4,130000000,92,21,15.0,1,185,1024,785
362,19,4,31903707,12,1,9.343329752281868,230014,182,840,682
363,229,6,112239288,102,32,6.992477895691991,250049,68,740,893
364,1,10,130000000,128,32,5.0,124025,256,889,1024
365,256,5,130000000,104,32,6.4503009124185695,153076,222,1,1
366,256,7,130000000,128,14,6.878937334369149,152572,256,1024,1
367,256,10,130000000,128,32,8.289907778093493,134103,212,240,795
368,148,5,96221181,126,26,9.868529653176665,227874,255,167,538
369,219,7,130000000,128,32,5.0,182089,256,333,1
370,256,9,130000000,128,25,11.407761658786622,164182,149,1024,1024
371,256,5,130000000,98,32,5.0,1,256,1024,1024
372,246,10,110762625,124,29,5.941364597529173,144571,228,641,835
373,86,3,124976437,117,4,14.794871304184198,364843,54,95,970
374,256,9,130000000,82,12,9.405940092597737,500000,218,1024,754
375,188,10,130000000,128,32,5.0,100216,1,914,205
376,1,3,130000000,105,32,7.199005659819971,210739,184,1024,209
377,256,1,130000000,85,32,5.0,124993,204,1024,1024
378,83,9,16402062,43,20,13.591674296185374,482753,35,52,328
379,221,9,69138861,51,22,14.915444646030664,498314,186,93,386
380,1,1,130000000,128,32,8.350722311981588,264207,256,1024,1
381,1,4,117305500,128,32,15.0,107804,1,1007,1024
382,209,3,130000000,108,16,9.815622412177387,123209,213,1024,1
383,135,5,56622849,103,12,7.192018758505583,199205,94,701,1008
384,256,4,130000000,104,14,9.70474945090631,68892,256,1,713
385,1,4,130000000,95,18,5.0,192923,256,1024,1024
386,256,7,130000000,118,32,9.142619590489364,115436,256,1024,251
387,1,7,130000000,128,32,10.462462908388439,1,256,1024,1024
388,256,8,130000000,128,11,9.1893787346547,129391,228,1024,1024
389,201,4,130000000,128,32,7.715535256784301,1,199,1024,1024
390,256,4,130000000,77,32,15.0,147137,184,276,746
391,227,7,130000000,72,14,8.816587557796788,191541,206,922,784
392,176,1,130000000,108,32,5.0,233674,256,1024,1024
393,256,1,130000000,128,32,5.0,105454,1,947,1
394,256,3,130000000,103,12,11.949534119837937,149496,256,318,1024
395,256,8,130000000,128,32,5.0,83263,106,768,1
396,256,1,130000000,128,32,7.461269685296355,1,256,1024,1
397,195,4,130000000,84,32,15.0,200526,256,1024,784
398,256,8,130000000,95,32,15.0,137133,216,1024,788
399,2,6,110021099,73,32,11.122309546917677,231830,3,265,976
400,184,10,130000000,128,31,7.200512520263196,77959,135,1024,781
401,4,2,130000000,106,21,13.431208582155492,500000,168,710,310
402,231,10,130000000,67,15,5.637511056999653,94874,169,458,448
403,123,2,130000000,74,9,14.46640487029006,126559,240,960,957
404,256,3,130000000,73,4,12.387474590641665,476508,75,977,672
405,256,3,130000000,128,20,15.0,314481,161,1024,993
406,256,9,130000000,75,6,10.826186102708924,459290,42,280,682
407,256,7,130000000,128,8,10.166579944252899,324401,69,1024,665
408,1,7,130000000,64,8,5.0,321698,168,1024,211
409,148,1,74687374,74,1,10.764393287136008,1,1,590,1
410,82,7,130000000,128,32,13.751073779139077,257247,177,869,716
411,169,10,130000000,73,4,6.554633260613925,429570,166,160,662
412,241,10,130000000,128,14,15.0,242701,139,1024,484
413,202,4,102518405,101,11,12.888807171735905,157943,80,808,323
414,184,5,91601796,110,31,14.492427287623286,448313,223,909,512
415,124,2,130000000,128,19,5.0,331457,140,1,559
416,156,10,78422225,78,32,11.034967399336528,500000,256,621,1024
417,1,2,130000000,128,10,13.440270509321262,475913,256,791,352
418,1,3,130000000,73,8,15.0,466615,132,1024,528
419,111,8,130000000,128,29,9.416243035560516,101926,188,458,752
420,253,8,130000000,128,21,10.4120844562575,484440,124,887,855
421,178,9,125092280,89,30,14.609891715067088,446983,229,723,955
422,223,1,114430699,108,1,13.774812708481129,1,1,889,1
423,188,10,130000000,44,5,11.993224435753984,321990,91,1024,664
424,256,1,130000000,41,5,11.007533077523373,93079,127,819,718
425,176,10,124717650,52,9,12.849566266830557,430928,164,771,821
426,256,7,130000000,26,5,15.0,355516,182,612,323
427,194,10,98203762,51,7,12.554129889528731,491024,251,774,1006
428,86,7,130000000,68,4,11.248147596694757,349648,89,638,357
429,256,5,130000000,60,7,11.190561398994284,471346,256,627,104
430,129,10,116454620,115,7,15.0,93956,157,898,1024
431,49,2,130000000,62,32,13.0548596589236,475022,75,454,1024
432,217,8,110005912,108,25,13.461988459625363,393666,202,867,806
433,175,9,130000000,128,19,8.880713618171708,376145,156,699,869
434,251,10,130000000,128,22,9.654408743354377,485771,168,716,323
435,157,10,130000000,68,7,10.266242924079805,350826,51,540,200
436,256,3,79236530,37,23,7.839733248630749,36249,179,1024,650
437,77,7,124316087,122,29,8.040983496508915,458030,173,979,938
438,256,6,130000000,69,6,15.0,287694,148,1024,587
439,256,5,130000000,128,6,10.92278782760264,302401,173,616,691
440,112,3,56179376,56,8,9.325029386869378,102157,54,446,222
441,20,8,130000000,128,7,11.325423786291358,300895,112,652,445
442,1,3,130000000,72,4,5.0,476837,165,1,658
443,254,10,35007772,35,14,15.0,215135,58,277,441
444,166,10,130000000,64,16,9.941319374239768,393400,123,506,490
445,256,3,130000000,128,9,15.0,133682,69,1024,274
446,1,2,130000000,128,6,5.0,480832,115,828,669
447,1,2,130000000,128,15,13.241888784805125,494829,221,839,884
448,149,6,130000000,128,30,10.672664135068256,105218,136,590,541
449,15,8,75816855,19,4,11.165946274995804,33903,123,619,334
450,162,4,130000000,2,4,5.048495825377083,266334,29,1024,812
451,101,3,130000000,4,22,5.222206900711903,199809,178,23,710
452,209,10,130000000,128,6,15.0,500000,188,722,1024
453,255,10,129366743,61,7,14.951349181544286,500000,256,1019,1024
454,248,5,105348277,74,6,12.601460557827169,211728,177,788,436
455,256,9,130000000,128,30,15.0,465388,238,724,797
456,256,8,130000000,99,14,13.469059464685394,392411,174,656,374
457,67,8,130000000,128,32,10.883183834124466,500000,181,1024,319
458,14,7,130000000,46,5,15.0,472986,57,1024,227
459,92,2,109748442,51,5,5.393426738757514,337902,165,403,145
460,256,9,130000000,128,29,15.0,446987,229,1024,916
461,158,2,130000000,25,4,12.14255015992942,409495,79,27,634
462,171,7,86748709,86,20,11.672961288467848,307079,158,684,629
463,1,2,130000000,128,18,13.588914306292795,74245,91,886,363
464,243,10,130000000,128,8,14.04365506140046,120535,256,1024,248
465,80,8,79680006,79,16,11.129199078925598,242579,125,317,776
466,177,10,130000000,128,21,11.510283293853847,314950,147,757,291
467,111,2,130000000,128,31,15.0,329987,98,946,892
468,185,9,130000000,128,7,11.074196130601006,99601,96,754,865
469,1,8,130000000,128,19,15.0,299945,59,382,675
470,55,1,27837345,29,1,15.0,1,80,219,1
471,178,8,130000000,128,30,14.173256801488233,474606,123,1024,253
472,1,10,1,1,32,5.0,500000,256,1,1024
473,93,6,130000000,47,20,12.989936008292517,88383,181,375,618
474,125,2,130000000,127,13,11.398674836466942,183563,119,1024,970
475,1,7,93191408,81,10,11.300078098883253,415304,79,645,315
476,21,6,69913924,126,32,10.413679280206754,80734,43,1024,366
477,172,10,130000000,96,11,5.567469077448221,487903,160,1024,999
478,256,6,90070100,90,26,12.030018715944596,48332,210,1024,602
479,114,8,130000000,77,6,5.299927806533646,396197,160,717,809
480,1,2,130000000,8,3,15.0,104058,64,928,966
481,50,7,117071839,115,7,6.935255033996611,96929,178,199,710
482,1,2,120103520,128,8,15.0,344019,61,772,312
483,79,7,130000000,128,7,15.0,102116,173,1024,691
484,59,2,130000000,128,16,11.58857244559313,324520,163,1024,215
485,190,6,130000000,128,9,12.304775459282023,101317,134,767,537
486,185,4,119032097,113,32,12.218327391040106,61583,85,739,336
487,242,8,123305259,122,27,14.475551871337764,419755,214,970,854
488,188,4,125425306,128,17,10.742862635833944,473784,249,588,996
489,130,2,70544378,128,8,10.41960700243719,1,162,553,652
490,213,9,1,74,6,5.1198960563422,312927,158,13,632
491,225,9,130000000,112,10,12.312131377198416,72429,62,198,670
492,21,8,130000000,128,7,11.366778315354832,362824,126,1024,743
493,166,10,130000000,128,20,11.059233398453703,474871,91,621,362
494,251,10,130000000,110,14,12.854866205239501,466369,109,280,671
495,168,10,130000000,128,6,15.0,83750,44,1024,172
496,221,7,130000000,1,4,10.73283126175955,101849,92,592,356
497,16,9,130000000,74,5,10.805663121344978,455546,149,600,588
498,190,10,117399841,116,18,5.0,270266,150,586,99
499,13,8,130000000,128,31,11.845838782304789,145702,77,698,306
